"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 02 00:40:37 GMT 2025","Fri May 02 00:40:43 GMT 2025","5709","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Fri May 02 00:40:46 GMT 2025","Fri May 02 00:40:46 GMT 2025","614","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Fri May 02 00:40:34 GMT 2025","Fri May 02 00:40:34 GMT 2025","602","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Fri May 02 00:40:43 GMT 2025","Fri May 02 00:40:45 GMT 2025","2094","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetFeedback_POST","GetFeedback_POST",""
"passed","Fri May 02 00:40:46 GMT 2025","Fri May 02 00:40:47 GMT 2025","564","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","UserLogout_POST","UserLogout_POST",""
"passed","Fri May 02 00:40:36 GMT 2025","Fri May 02 00:40:37 GMT 2025","616","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Fri May 02 00:40:30 GMT 2025","Fri May 02 00:40:33 GMT 2025","3493","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","LoginUser_POST","LoginUser_POST",""
"passed","Fri May 02 00:40:35 GMT 2025","Fri May 02 00:40:36 GMT 2025","571","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","UserPhoneDetails_GET","UserPhoneDetails_GET",""
"passed","Fri May 02 00:40:35 GMT 2025","Fri May 02 00:40:35 GMT 2025","566","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","Language_GET","Language_GET",""
"passed","Fri May 02 00:40:34 GMT 2025","Fri May 02 00:40:35 GMT 2025","586","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Fri May 02 00:40:45 GMT 2025","Fri May 02 00:40:46 GMT 2025","789","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Fri May 02 00:40:36 GMT 2025","Fri May 02 00:40:36 GMT 2025","622","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
