"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 16 00:40:18 GMT 2025","Sun Mar 16 00:40:18 GMT 2025","606","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Sun Mar 16 00:40:19 GMT 2025","Sun Mar 16 00:40:21 GMT 2025","2170","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Sun Mar 16 00:40:16 GMT 2025","Sun Mar 16 00:40:16 GMT 2025","559","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Sun Mar 16 00:40:12 GMT 2025","Sun Mar 16 00:40:15 GMT 2025","3460","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","LoginUser_POST","LoginUser_POST",""
"passed","Sun Mar 16 00:40:21 GMT 2025","Sun Mar 16 00:40:24 GMT 2025","2652","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetFeedback_POST","GetFeedback_POST",""
"passed","Sun Mar 16 00:40:25 GMT 2025","Sun Mar 16 00:40:26 GMT 2025","535","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","UserLogout_POST","UserLogout_POST",""
"passed","Sun Mar 16 00:40:17 GMT 2025","Sun Mar 16 00:40:18 GMT 2025","541","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","UserPhoneDetails_GET","UserPhoneDetails_GET",""
"passed","Sun Mar 16 00:40:24 GMT 2025","Sun Mar 16 00:40:24 GMT 2025","861","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Sun Mar 16 00:40:24 GMT 2025","Sun Mar 16 00:40:25 GMT 2025","540","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Sun Mar 16 00:40:18 GMT 2025","Sun Mar 16 00:40:19 GMT 2025","601","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Sun Mar 16 00:40:16 GMT 2025","Sun Mar 16 00:40:17 GMT 2025","544","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","Language_GET","Language_GET",""
"passed","Sun Mar 16 00:40:15 GMT 2025","Sun Mar 16 00:40:16 GMT 2025","566","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetLanguageList_GET","GetLanguageList_GET",""
