"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 10 00:31:40 GMT 2025","Mon Mar 10 00:31:41 GMT 2025","714","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Mon Mar 10 00:31:34 GMT 2025","Mon Mar 10 00:31:35 GMT 2025","756","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Mon Mar 10 00:31:37 GMT 2025","Mon Mar 10 00:31:39 GMT 2025","2659","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetFeedback_POST","GetFeedback_POST",""
"passed","Mon Mar 10 00:31:41 GMT 2025","Mon Mar 10 00:31:42 GMT 2025","698","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","UserLogout_POST","UserLogout_POST",""
"passed","Mon Mar 10 00:31:31 GMT 2025","Mon Mar 10 00:31:32 GMT 2025","720","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Mon Mar 10 00:31:33 GMT 2025","Mon Mar 10 00:31:34 GMT 2025","770","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Mon Mar 10 00:31:39 GMT 2025","Mon Mar 10 00:31:40 GMT 2025","884","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Mon Mar 10 00:31:32 GMT 2025","Mon Mar 10 00:31:32 GMT 2025","709","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","Language_GET","Language_GET",""
"passed","Mon Mar 10 00:31:26 GMT 2025","Mon Mar 10 00:31:30 GMT 2025","3671","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","LoginUser_POST","LoginUser_POST",""
"passed","Mon Mar 10 00:31:30 GMT 2025","Mon Mar 10 00:31:31 GMT 2025","739","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Mon Mar 10 00:31:35 GMT 2025","Mon Mar 10 00:31:37 GMT 2025","2235","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Mon Mar 10 00:31:32 GMT 2025","Mon Mar 10 00:31:33 GMT 2025","719","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","UserPhoneDetails_GET","UserPhoneDetails_GET",""
