"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 00:42:52 GMT 2025","Tue Jun 24 00:42:55 GMT 2025","3454","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","LoginUser_POST","LoginUser_POST",""
"passed","Tue Jun 24 00:42:58 GMT 2025","Tue Jun 24 00:42:59 GMT 2025","718","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Tue Jun 24 00:43:06 GMT 2025","Tue Jun 24 00:43:07 GMT 2025","654","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","UserLogout_POST","UserLogout_POST",""
"passed","Tue Jun 24 00:42:56 GMT 2025","Tue Jun 24 00:42:56 GMT 2025","685","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Tue Jun 24 00:42:57 GMT 2025","Tue Jun 24 00:42:58 GMT 2025","666","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","Language_GET","Language_GET",""
"passed","Tue Jun 24 00:42:56 GMT 2025","Tue Jun 24 00:42:57 GMT 2025","670","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Tue Jun 24 00:43:05 GMT 2025","Tue Jun 24 00:43:06 GMT 2025","1033","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Tue Jun 24 00:43:06 GMT 2025","Tue Jun 24 00:43:06 GMT 2025","660","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Tue Jun 24 00:42:58 GMT 2025","Tue Jun 24 00:42:58 GMT 2025","661","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","UserPhoneDetails_GET","UserPhoneDetails_GET",""
"passed","Tue Jun 24 00:43:02 GMT 2025","Tue Jun 24 00:43:05 GMT 2025","2646","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetFeedback_POST","GetFeedback_POST",""
"passed","Tue Jun 24 00:42:59 GMT 2025","Tue Jun 24 00:43:00 GMT 2025","713","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Tue Jun 24 00:43:00 GMT 2025","Tue Jun 24 00:43:02 GMT 2025","2412","AI Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","MainFlow","MainFlow","ChatWithPersona_POST","ChatWithPersona_POST",""
